left_shoulder_elbow_angle,left_elbow_wrist_angle,right_shoulder_elbow_angle,right_shoulder_left_shoulder,right_elbow_wrist_angle,left_shoulder_x_rel,left_shoulder_y_rel,left_elbow_x_rel,left_elbow_y_rel,left_wrist_x_rel,left_wrist_y_rel,right_shoulder_x_rel,right_shoulder_y_rel,right_elbow_x_rel,right_elbow_y_rel,right_wrist_x_rel,right_wrist_y_rel,status
31,86,87,179,16,0.0609358,0.05287714,-0.05223069,0.05132193,0.0663765,0.17573872,-0.05658324,0.17729393,0.07072905,0.28304821,-0.06964091,0.28615863,0
31,86,87,179,16,0.0609358,0.05434783,-0.05223069,0.05279503,0.0663765,0.17701863,-0.05658324,0.17857143,0.07072905,0.28416149,-0.06964091,0.28726708,1
31,85,87,180,16,0.0609358,0.05434783,-0.05223069,0.05434783,0.06746464,0.17701863,-0.05658324,0.17857143,0.07072905,0.28416149,-0.06964091,0.28726708,1
30,85,87,179,17,0.0609358,0.05287714,-0.05223069,0.05443235,0.06746464,0.17573872,-0.05658324,0.17729393,0.07072905,0.28460342,-0.06964091,0.28615863,0
30,85,87,178,17,0.0609358,0.05443235,-0.05223069,0.05754277,0.06746464,0.17729393,-0.05658324,0.18040435,0.07072905,0.28460342,-0.07072905,0.28771384,1
30,85,87,178,17,0.0609358,0.05451713,-0.05223069,0.0576324,0.06746464,0.17757009,-0.05658324,0.17912773,0.07181719,0.28504673,-0.07072905,0.28816199,1
30,84,86,178,17,0.0609358,0.05460218,-0.05223069,0.05772231,0.06855277,0.17784711,-0.05767138,0.18096724,0.07290533,0.28549142,-0.07399347,0.28861154,1
29,84,84,179,15,0.05991285,0.05616225,-0.05337691,0.05772231,0.06753813,0.17940718,-0.06100218,0.18096724,0.0751634,0.28549142,-0.07625272,0.29017161,1
28,83,83,179,15,0.05991285,0.05616225,-0.05228758,0.05772231,0.06971678,0.17940718,-0.0620915,0.18096724,0.07843137,0.28549142,-0.0795207,0.29017161,1
27,82,82,179,14,0.05991285,0.05616225,-0.05228758,0.05772231,0.0708061,0.17940718,-0.06427015,0.18096724,0.083878,0.28549142,-0.08496732,0.29017161,1
25,81,79,179,14,0.05991285,0.05616225,-0.05228758,0.05772231,0.07298475,0.17628705,-0.06862745,0.18096724,0.09041394,0.28081123,-0.09259259,0.28705148,1
22,79,76,179,12,0.05991285,0.05616225,-0.05228758,0.05772231,0.0751634,0.17160686,-0.07298475,0.18096724,0.09803922,0.2698908,-0.10021786,0.28393136,0
21,76,73,179,12,0.05991285,0.05616225,-0.05228758,0.05772231,0.07734205,0.16380655,-0.07734205,0.17628705,0.10457516,0.26053042,-0.11002179,0.27769111,0
19,71,68,178,11,0.05991285,0.05616225,-0.05228758,0.05928237,0.083878,0.15912637,-0.083878,0.17472699,0.11437908,0.25273011,-0.11982571,0.27457098,0
16,67,65,178,10,0.05991285,0.05909798,-0.05228758,0.0622084,0.09041394,0.16174184,-0.08714597,0.1726283,0.12854031,0.25660964,-0.13071895,0.26283048,0
13,63,61,178,10,0.05991285,0.05745342,-0.05228758,0.0621118,0.09477124,0.1552795,-0.09150327,0.16459627,0.13507625,0.24223602,-0.1372549,0.24534161,0
13,58,54,178,9,0.05882353,0.05882353,-0.05228758,0.06346749,0.09803922,0.1501548,-0.10130719,0.16099071,0.14270153,0.23374613,-0.15359477,0.24613003,0
11,52,50,178,8,0.05882353,0.06027821,-0.05228758,0.0633694,0.10566449,0.14683153,-0.10784314,0.1576507,0.15904139,0.22720247,-0.16339869,0.23493045,0
10,47,46,180,5,0.05984766,0.06018519,-0.05114255,0.06018519,0.11316649,0.14351852,-0.10881393,0.14506173,0.17301415,0.20833333,-0.16866159,0.21759259,0
8,43,42,178,4,0.05984766,0.05873261,-0.05223069,0.05564142,0.11751904,0.13601236,-0.11534276,0.13755796,0.17954298,0.19319938,-0.18389554,0.20092736,0
6,39,37,179,2,0.05882353,0.05718702,-0.05337691,0.05564142,0.11982571,0.12828439,-0.11982571,0.12828439,0.18518519,0.17310665,-0.19172113,0.18083462,0
5,33,33,178,2,0.05882353,0.05855162,-0.05337691,0.05546995,0.12527233,0.12172573,-0.12200436,0.11864407,0.19607843,0.1633282,-0.19716776,0.16486903,0
4,27,30,178,2,0.05882353,0.05846154,-0.05337691,0.05384615,0.1328976,0.11384615,-0.12636166,0.11538462,0.20915033,0.15384615,-0.2037037,0.14769231,0
3,24,25,179,2,0.05882353,0.05828221,-0.05337691,0.05674847,0.13616558,0.10736196,-0.12962963,0.10889571,0.21350763,0.14417178,-0.21023965,0.13496933,0
2,23,22,179,0,0.05882353,0.05368098,-0.05337691,0.05214724,0.13507625,0.09969325,-0.13180828,0.09815951,0.21350763,0.12423313,-0.21132898,0.11656442,0
1,21,18,180,1,0.05779716,0.05359877,-0.05452563,0.05359877,0.13413304,0.0949464,-0.13740458,0.09188361,0.21374046,0.10260337,-0.21919302,0.10413476,0
0,18,15,180,1,0.05779716,0.05198777,-0.05343511,0.05198777,0.13740458,0.09021407,-0.13631407,0.08409786,0.21810251,0.09480122,-0.21483097,0.09174312,0
0,15,13,180,1,0.05779716,0.05045872,-0.05343511,0.05045872,0.14067612,0.08256881,-0.13740458,0.07798165,0.22464558,0.08409786,-0.22028353,0.07798165,0
0,13,11,179,2,0.05779716,0.0474732,-0.05343511,0.04900459,0.14285714,0.07656968,-0.13631407,0.07350689,0.22355507,0.0704441,-0.21592148,0.06738132,0
0,12,8,178,3,0.0557377,0.04594181,-0.0557377,0.04900459,0.14098361,0.07350689,-0.13879781,0.06738132,0.22404372,0.05972435,-0.22185792,0.05972435,0
1,10,7,179,3,0.0557377,0.0474732,-0.0557377,0.04900459,0.13989071,0.06891271,-0.13879781,0.06431853,0.22185792,0.05053599,-0.21857923,0.05206738,0
1,8,6,178,3,0.0557377,0.0474732,-0.0557377,0.05053599,0.13989071,0.06431853,-0.13770492,0.06278714,0.22076503,0.04441041,-0.21639344,0.04594181,0
2,6,6,179,4,0.0557377,0.0474732,-0.0557377,0.04900459,0.13989071,0.06125574,-0.13770492,0.06125574,0.21967213,0.03675345,-0.21748634,0.04287902,0
1,4,4,179,3,0.0557377,0.0474732,-0.0557377,0.04900459,0.14098361,0.05666156,-0.13879781,0.05819296,0.21857923,0.03522205,-0.22185792,0.04287902,0
1,3,3,179,3,0.0557377,0.0474732,-0.0557377,0.04900459,0.14098361,0.05513017,-0.13879781,0.05666156,0.21967213,0.03369066,-0.22295082,0.04134763,0
2,2,3,179,3,0.0547046,0.04601227,-0.05689278,0.04754601,0.14004376,0.05214724,-0.14113786,0.05521472,0.21991247,0.03067485,-0.22428884,0.03834356,0
2,2,3,178,3,0.0547046,0.04153846,-0.05689278,0.04461538,0.14004376,0.04769231,-0.14113786,0.05230769,0.22100656,0.02461538,-0.22319475,0.03538462,0
2,2,3,178,3,0.0547046,0.04,-0.05689278,0.04461538,0.14004376,0.04615385,-0.14113786,0.05230769,0.22210066,0.02461538,-0.22319475,0.03538462,0
2,2,3,178,3,0.0547046,0.0385208,-0.05689278,0.0431433,0.14004376,0.04468413,-0.14113786,0.05084746,0.22319475,0.02157165,-0.22210066,0.03389831,0
2,2,3,178,3,0.0547046,0.03703704,-0.05689278,0.04166667,0.14004376,0.04320988,-0.14113786,0.04938272,0.22319475,0.02006173,-0.22210066,0.03240741,0
2,2,3,178,3,0.0547046,0.03703704,-0.05689278,0.04166667,0.14004376,0.04166667,-0.14113786,0.04938272,0.22428884,0.02006173,-0.22100656,0.03240741,0
2,2,4,178,3,0.0547046,0.03554869,-0.05689278,0.04018547,0.14004376,0.04018547,-0.14113786,0.04945904,0.22428884,0.01700155,-0.21881838,0.0309119,0
2,2,4,177,3,0.0547046,0.03400309,-0.05689278,0.04018547,0.14113786,0.04018547,-0.14113786,0.04945904,0.22538293,0.01700155,-0.21444201,0.0309119,0
2,2,4,177,3,0.0547046,0.03549383,-0.05689278,0.04166667,0.14113786,0.04166667,-0.14113786,0.05092593,0.22428884,0.01851852,-0.21225383,0.03240741,0
2,2,4,177,3,0.0547046,0.03697997,-0.05689278,0.0431433,0.14004376,0.0431433,-0.14113786,0.05238829,0.22319475,0.02003082,-0.21225383,0.03543914,0
2,2,4,177,3,0.05366922,0.03697997,-0.05805038,0.0431433,0.13910186,0.0431433,-0.14238773,0.05238829,0.22234392,0.02003082,-0.2135816,0.03543914,0
2,2,4,178,3,0.0547046,0.0385208,-0.05689278,0.0431433,0.14004376,0.0431433,-0.14113786,0.05238829,0.22319475,0.02003082,-0.21225383,0.03543914,0
2,2,3,177,3,0.0547046,0.0385208,-0.05689278,0.04468413,0.14004376,0.0431433,-0.14004376,0.05238829,0.22319475,0.02157165,-0.21225383,0.03543914,0
2,2,3,177,3,0.05366922,0.0385208,-0.05805038,0.04468413,0.13910186,0.0431433,-0.14129244,0.05238829,0.22234392,0.02157165,-0.2135816,0.03543914,0
2,2,3,177,3,0.05366922,0.0385208,-0.05805038,0.04468413,0.13910186,0.04468413,-0.14019715,0.05238829,0.22124863,0.02157165,-0.2135816,0.03697997,0
2,2,4,178,3,0.05366922,0.04006163,-0.05805038,0.04468413,0.13910186,0.04468413,-0.14019715,0.05392912,0.22015334,0.02157165,-0.2135816,0.03697997,0
2,2,4,178,3,0.05366922,0.04006163,-0.05695509,0.04468413,0.13910186,0.04622496,-0.13910186,0.05392912,0.21467689,0.02311248,-0.21139102,0.03697997,0
2,2,4,178,3,0.05366922,0.04006163,-0.05695509,0.04468413,0.13910186,0.04622496,-0.13910186,0.05392912,0.21248631,0.02311248,-0.21248631,0.0385208,0
2,3,4,178,3,0.05366922,0.04006163,-0.05695509,0.04468413,0.13800657,0.04776579,-0.13910186,0.05392912,0.21248631,0.02311248,-0.21248631,0.0385208,0
1,3,4,178,3,0.05263158,0.04006163,-0.05811404,0.04468413,0.1370614,0.04776579,-0.14035088,0.05392912,0.21162281,0.02465331,-0.21381579,0.04006163,0
1,3,4,178,3,0.05263158,0.04006163,-0.05811404,0.04468413,0.13815789,0.04776579,-0.14035088,0.05392912,0.21162281,0.02465331,-0.21381579,0.04160247,0
1,3,4,178,3,0.05263158,0.04006163,-0.05811404,0.04468413,0.13815789,0.04776579,-0.14035088,0.05392912,0.21162281,0.02465331,-0.21381579,0.04160247,0
1,4,4,178,3,0.05263158,0.04006163,-0.05811404,0.04468413,0.13815789,0.04930663,-0.14035088,0.05392912,0.2127193,0.02465331,-0.21491228,0.0431433,0
